date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2016-04-15,Amoron I Mania,Ambositra,Amoron'I Mania (Region),760,-20.52,47.25,miscellaneous food,Sugar,97,KG,actual,Retail,MGA,2600,0.82
2016-04-15,Amoron I Mania,Ambositra,Amoron'I Mania (Region),760,-20.52,47.25,non-food,Fuel (diesel),284,L,actual,Retail,MGA,2620,0.83
2016-04-15,Amoron I Mania,Ambositra,Amoron'I Mania (Region),760,-20.52,47.25,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3340,1.06
2016-04-15,Amoron I Mania,Ambositra,Amoron'I Mania (Region),760,-20.52,47.25,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,4000,1.26
2016-04-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),753,-18.93,47.52,cereals and tubers,Rice (local),71,KG,actual,Retail,MGA,1383,0.44
2016-04-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),753,-18.93,47.52,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,2100,0.66
2016-04-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),753,-18.93,47.52,non-food,Fuel (diesel),284,L,actual,Retail,MGA,2620,0.83
2016-04-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),753,-18.93,47.52,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3340,1.06
2016-04-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),753,-18.93,47.52,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,4617,1.46
2016-04-15,Analanjirofo,Fenerive Est,Analanjirofo (Region),758,-17.39,49.41,cereals and tubers,Rice (local),71,KG,actual,Retail,MGA,1575,0.5
2016-04-15,Analanjirofo,Fenerive Est,Analanjirofo (Region),758,-17.39,49.41,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,2400,0.76
2016-04-15,Analanjirofo,Fenerive Est,Analanjirofo (Region),758,-17.39,49.41,miscellaneous food,Sugar,97,KG,actual,Retail,MGA,2400,0.76
2016-04-15,Analanjirofo,Fenerive Est,Analanjirofo (Region),758,-17.39,49.41,non-food,Fuel (diesel),284,L,actual,Retail,MGA,2620,0.83
2016-04-15,Analanjirofo,Fenerive Est,Analanjirofo (Region),758,-17.39,49.41,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3340,1.06
2016-04-15,Analanjirofo,Fenerive Est,Analanjirofo (Region),758,-17.39,49.41,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,4000,1.26
2016-04-15,Androy,Ambovombe-Androy,Androy (Region),749,-25.18,46.09,cereals and tubers,Rice (local),71,KG,actual,Retail,MGA,1645,0.52
2016-04-15,Androy,Ambovombe-Androy,Androy (Region),749,-25.18,46.09,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,2266,0.72
2016-04-15,Androy,Ambovombe-Androy,Androy (Region),749,-25.18,46.09,miscellaneous food,Sugar,97,KG,actual,Retail,MGA,3000,0.95
2016-04-15,Androy,Ambovombe-Androy,Androy (Region),749,-25.18,46.09,non-food,Fuel (diesel),284,L,actual,Retail,MGA,2620,0.83
2016-04-15,Androy,Ambovombe-Androy,Androy (Region),749,-25.18,46.09,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3340,1.06
2016-04-15,Androy,Ambovombe-Androy,Androy (Region),749,-25.18,46.09,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,4000,1.26
2016-04-15,Anosy,Taolagnaro,Anosy (Region),759,-25.03,46.98,cereals and tubers,Rice (local),71,KG,actual,Retail,MGA,1575,0.5
2016-04-15,Anosy,Taolagnaro,Anosy (Region),759,-25.03,46.98,miscellaneous food,Sugar,97,KG,actual,Retail,MGA,2800,0.88
2016-04-15,Anosy,Taolagnaro,Anosy (Region),759,-25.03,46.98,non-food,Fuel (diesel),284,L,actual,Retail,MGA,2620,0.83
2016-04-15,Anosy,Taolagnaro,Anosy (Region),759,-25.03,46.98,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3340,1.06
2016-04-15,Anosy,Taolagnaro,Anosy (Region),759,-25.03,46.98,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,4000,1.26
2016-04-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),757,-23.35,43.67,cereals and tubers,Rice (local),71,KG,actual,Retail,MGA,1340,0.42
2016-04-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),757,-23.35,43.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,2033,0.64
2016-04-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),757,-23.35,43.67,miscellaneous food,Sugar,97,KG,actual,Retail,MGA,2700,0.85
2016-04-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),757,-23.35,43.67,non-food,Fuel (diesel),284,L,actual,Retail,MGA,2620,0.83
2016-04-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),757,-23.35,43.67,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3340,1.06
2016-04-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),757,-23.35,43.67,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,3600,1.14
2016-04-15,Atsinanana,Toamasina I,Atsinanana (Region),750,-18.15,49.4,cereals and tubers,Rice (local),71,KG,actual,Retail,MGA,1500,0.47
2016-04-15,Atsinanana,Toamasina I,Atsinanana (Region),750,-18.15,49.4,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,1800,0.57
2016-04-15,Atsinanana,Toamasina I,Atsinanana (Region),750,-18.15,49.4,miscellaneous food,Sugar,97,KG,actual,Retail,MGA,2400,0.76
2016-04-15,Atsinanana,Toamasina I,Atsinanana (Region),750,-18.15,49.4,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3340,1.06
2016-04-15,Atsinanana,Toamasina I,Atsinanana (Region),750,-18.15,49.4,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,3600,1.14
2016-04-15,Boeny,Mahajanga I,Boeny (Region),741,-15.72,46.32,cereals and tubers,Rice (local),71,KG,actual,Retail,MGA,1175,0.37
2016-04-15,Boeny,Mahajanga I,Boeny (Region),741,-15.72,46.32,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,2100,0.66
2016-04-15,Boeny,Mahajanga I,Boeny (Region),741,-15.72,46.32,miscellaneous food,Sugar,97,KG,actual,Retail,MGA,2250,0.71
2016-04-15,Boeny,Mahajanga I,Boeny (Region),741,-15.72,46.32,non-food,Fuel (diesel),284,L,actual,Retail,MGA,2620,0.83
2016-04-15,Boeny,Mahajanga I,Boeny (Region),741,-15.72,46.32,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3340,1.06
2016-04-15,Boeny,Mahajanga I,Boeny (Region),741,-15.72,46.32,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,3650,1.15
2016-04-15,Itasy,Miarinarivo,Itasy (Region),756,-18.96,46.9,cereals and tubers,Rice (local),71,KG,actual,Retail,MGA,910,0.29
2016-04-15,Itasy,Miarinarivo,Itasy (Region),756,-18.96,46.9,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,2200,0.7
2016-04-15,Itasy,Miarinarivo,Itasy (Region),756,-18.96,46.9,miscellaneous food,Sugar,97,KG,actual,Retail,MGA,2200,0.7
2016-04-15,Itasy,Miarinarivo,Itasy (Region),756,-18.96,46.9,non-food,Fuel (diesel),284,L,actual,Retail,MGA,2620,0.83
2016-04-15,Itasy,Miarinarivo,Itasy (Region),756,-18.96,46.9,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3340,1.06
2016-04-15,Itasy,Miarinarivo,Itasy (Region),756,-18.96,46.9,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,4800,1.52
2016-04-15,Sofia,Antsohihy,Sofia (Region),747,-14.88,47.99,cereals and tubers,Rice (local),71,KG,actual,Retail,MGA,665,0.21
2016-04-15,Sofia,Antsohihy,Sofia (Region),747,-14.88,47.99,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,2200,0.7
2016-04-15,Sofia,Antsohihy,Sofia (Region),747,-14.88,47.99,miscellaneous food,Sugar,97,KG,actual,Retail,MGA,2400,0.76
2016-04-15,Sofia,Antsohihy,Sofia (Region),747,-14.88,47.99,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3340,1.06
2016-04-15,Sofia,Antsohihy,Sofia (Region),747,-14.88,47.99,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,4900,1.55
2016-04-15,Vakinankaratra,Antsirabe I,Vakinakaratra (Region),751,-19.87,47.04,cereals and tubers,Rice (local),71,KG,actual,Retail,MGA,1100,0.35
2016-04-15,Vakinankaratra,Antsirabe I,Vakinakaratra (Region),751,-19.87,47.04,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,1800,0.57
2016-04-15,Vakinankaratra,Antsirabe I,Vakinakaratra (Region),751,-19.87,47.04,miscellaneous food,Sugar,97,KG,actual,Retail,MGA,2200,0.7
2016-04-15,Vakinankaratra,Antsirabe I,Vakinakaratra (Region),751,-19.87,47.04,non-food,Fuel (diesel),284,L,actual,Retail,MGA,2620,0.83
2016-04-15,Vakinankaratra,Antsirabe I,Vakinakaratra (Region),751,-19.87,47.04,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3340,1.06
2016-04-15,Vakinankaratra,Antsirabe I,Vakinakaratra (Region),751,-19.87,47.04,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,4800,1.52
2016-08-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),753,-18.93,47.52,cereals and tubers,Rice (local),71,KG,actual,Retail,MGA,1400,0.46
2016-08-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),753,-18.93,47.52,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,2000,0.66
2016-08-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),753,-18.93,47.52,miscellaneous food,Sugar,97,KG,actual,Retail,MGA,2200,0.73
2016-08-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),753,-18.93,47.52,non-food,Fuel (diesel),284,L,actual,Retail,MGA,3010,1
2016-08-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),753,-18.93,47.52,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3630,1.2
2016-08-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),753,-18.93,47.52,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,4400,1.46
2016-08-15,Androy,Ambovombe-Androy,Androy (Region),749,-25.18,46.09,cereals and tubers,Rice (local),71,KG,actual,Retail,MGA,1619,0.54
2016-08-15,Androy,Ambovombe-Androy,Androy (Region),749,-25.18,46.09,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,2180,0.72
2016-08-15,Androy,Ambovombe-Androy,Androy (Region),749,-25.18,46.09,miscellaneous food,Sugar,97,KG,actual,Retail,MGA,2780,0.92
2016-08-15,Androy,Ambovombe-Androy,Androy (Region),749,-25.18,46.09,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3630,1.2
2016-08-15,Androy,Ambovombe-Androy,Androy (Region),749,-25.18,46.09,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,4000,1.33
2016-08-15,Anosy,Taolagnaro,Anosy (Region),759,-25.03,46.98,cereals and tubers,Rice (local),71,KG,actual,Retail,MGA,1560,0.52
2016-08-15,Anosy,Taolagnaro,Anosy (Region),759,-25.03,46.98,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,2000,0.66
2016-08-15,Anosy,Taolagnaro,Anosy (Region),759,-25.03,46.98,miscellaneous food,Sugar,97,KG,actual,Retail,MGA,2800,0.93
2016-08-15,Anosy,Taolagnaro,Anosy (Region),759,-25.03,46.98,non-food,Fuel (diesel),284,L,actual,Retail,MGA,3010,1
2016-08-15,Anosy,Taolagnaro,Anosy (Region),759,-25.03,46.98,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3630,1.2
2016-08-15,Anosy,Taolagnaro,Anosy (Region),759,-25.03,46.98,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,4000,1.33
2016-08-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),757,-23.35,43.67,cereals and tubers,Rice (local),71,KG,actual,Retail,MGA,1575,0.52
2016-08-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),757,-23.35,43.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,1800,0.6
2016-08-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),757,-23.35,43.67,miscellaneous food,Sugar,97,KG,actual,Retail,MGA,2700,0.89
2016-08-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),757,-23.35,43.67,non-food,Fuel (diesel),284,L,actual,Retail,MGA,3010,1
2016-08-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),757,-23.35,43.67,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3630,1.2
2016-08-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),757,-23.35,43.67,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,3600,1.19
2016-08-15,Atsinanana,Toamasina I,Atsinanana (Region),750,-18.15,49.4,cereals and tubers,Rice (local),71,KG,actual,Retail,MGA,1300,0.43
2016-08-15,Atsinanana,Toamasina I,Atsinanana (Region),750,-18.15,49.4,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,2000,0.66
2016-08-15,Atsinanana,Toamasina I,Atsinanana (Region),750,-18.15,49.4,miscellaneous food,Sugar,97,KG,actual,Retail,MGA,2400,0.8
2016-08-15,Atsinanana,Toamasina I,Atsinanana (Region),750,-18.15,49.4,non-food,Fuel (diesel),284,L,actual,Retail,MGA,3010,1
2016-08-15,Atsinanana,Toamasina I,Atsinanana (Region),750,-18.15,49.4,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3630,1.2
2016-08-15,Atsinanana,Toamasina I,Atsinanana (Region),750,-18.15,49.4,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,4400,1.46
2016-08-15,Boeny,Mahajanga I,Boeny (Region),741,-15.72,46.32,cereals and tubers,Rice (local),71,KG,actual,Retail,MGA,1400,0.46
2016-08-15,Boeny,Mahajanga I,Boeny (Region),741,-15.72,46.32,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,2000,0.66
2016-08-15,Boeny,Mahajanga I,Boeny (Region),741,-15.72,46.32,miscellaneous food,Sugar,97,KG,actual,Retail,MGA,2700,0.89
2016-08-15,Boeny,Mahajanga I,Boeny (Region),741,-15.72,46.32,non-food,Fuel (diesel),284,L,actual,Retail,MGA,3010,1
2016-08-15,Boeny,Mahajanga I,Boeny (Region),741,-15.72,46.32,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3630,1.2
2016-08-15,Boeny,Mahajanga I,Boeny (Region),741,-15.72,46.32,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,3550,1.18
2016-08-15,Diana,Antsiranana I,Diana (Region),746,-12.28,49.29,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,2000,0.66
2016-08-15,Diana,Antsiranana I,Diana (Region),746,-12.28,49.29,miscellaneous food,Sugar,97,KG,actual,Retail,MGA,2050,0.68
2016-08-15,Diana,Antsiranana I,Diana (Region),746,-12.28,49.29,non-food,Fuel (diesel),284,L,actual,Retail,MGA,3010,1
2016-08-15,Diana,Antsiranana I,Diana (Region),746,-12.28,49.29,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3630,1.2
2016-08-15,Diana,Antsiranana I,Diana (Region),746,-12.28,49.29,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,4000,1.33
2016-08-15,Haute Matsiatra,Fianarantsoa I,Haute Matsiatra (Region),755,-21.45,47.09,cereals and tubers,Rice (local),71,KG,actual,Retail,MGA,1400,0.46
2016-08-15,Haute Matsiatra,Fianarantsoa I,Haute Matsiatra (Region),755,-21.45,47.09,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,2200,0.73
2016-08-15,Haute Matsiatra,Fianarantsoa I,Haute Matsiatra (Region),755,-21.45,47.09,miscellaneous food,Sugar,97,KG,actual,Retail,MGA,2800,0.93
2016-08-15,Haute Matsiatra,Fianarantsoa I,Haute Matsiatra (Region),755,-21.45,47.09,non-food,Fuel (diesel),284,L,actual,Retail,MGA,3010,1
2016-08-15,Haute Matsiatra,Fianarantsoa I,Haute Matsiatra (Region),755,-21.45,47.09,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3630,1.2
2016-08-15,Haute Matsiatra,Fianarantsoa I,Haute Matsiatra (Region),755,-21.45,47.09,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,4800,1.59
2016-08-15,Ihorombe,Ihosy,Ihorombe (Region),742,-22.4,46.13,cereals and tubers,Rice (local),71,KG,actual,Retail,MGA,1330,0.44
2016-08-15,Ihorombe,Ihosy,Ihorombe (Region),742,-22.4,46.13,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,2000,0.66
2016-08-15,Ihorombe,Ihosy,Ihorombe (Region),742,-22.4,46.13,miscellaneous food,Sugar,97,KG,actual,Retail,MGA,2800,0.93
2016-08-15,Ihorombe,Ihosy,Ihorombe (Region),742,-22.4,46.13,non-food,Fuel (diesel),284,L,actual,Retail,MGA,3010,1
2016-08-15,Ihorombe,Ihosy,Ihorombe (Region),742,-22.4,46.13,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3630,1.2
2016-08-15,Ihorombe,Ihosy,Ihorombe (Region),742,-22.4,46.13,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,4800,1.59
2016-08-15,Vakinankaratra,Antsirabe I,Vakinakaratra (Region),751,-19.87,47.04,cereals and tubers,Rice (local),71,KG,actual,Retail,MGA,1400,0.46
2016-08-15,Vakinankaratra,Antsirabe I,Vakinakaratra (Region),751,-19.87,47.04,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3630,1.2
2016-08-15,Vakinankaratra,Antsirabe I,Vakinakaratra (Region),751,-19.87,47.04,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,4800,1.59
2016-08-15,Vatovavy Fitovinany,Manakara Atsimo,Vatovavy Fitovinany (Region),745,-22.16,48.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,2200,0.73
2016-08-15,Vatovavy Fitovinany,Manakara Atsimo,Vatovavy Fitovinany (Region),745,-22.16,48.01,miscellaneous food,Sugar,97,KG,actual,Retail,MGA,2800,0.93
2016-08-15,Vatovavy Fitovinany,Manakara Atsimo,Vatovavy Fitovinany (Region),745,-22.16,48.01,non-food,Fuel (diesel),284,L,actual,Retail,MGA,3010,1
2016-08-15,Vatovavy Fitovinany,Manakara Atsimo,Vatovavy Fitovinany (Region),745,-22.16,48.01,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3630,1.2
2016-08-15,Vatovavy Fitovinany,Manakara Atsimo,Vatovavy Fitovinany (Region),745,-22.16,48.01,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,4000,1.33
2016-09-15,Alaotra Mangoro,Ambatondrazaka,Alaotra Mangoro (Region),754,-17.84,48.41,non-food,Fuel (diesel),284,L,actual,Retail,MGA,3150,1.04
2016-09-15,Amoron I Mania,Ambositra,Amoron'I Mania (Region),760,-20.52,47.25,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3720,1.22
2016-09-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),753,-18.93,47.52,cereals and tubers,Rice (local),71,KG,actual,Retail,MGA,1450,0.48
2016-09-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),753,-18.93,47.52,miscellaneous food,Sugar,97,KG,actual,Retail,MGA,2575,0.85
2016-09-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),753,-18.93,47.52,non-food,Fuel (diesel),284,L,actual,Retail,MGA,3150,1.04
2016-09-15,Analanjirofo,Fenerive Est,Analanjirofo (Region),758,-17.39,49.41,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3720,1.22
2016-09-15,Androy,Ambovombe-Androy,Androy (Region),749,-25.18,46.09,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,2217,0.73
2016-09-15,Androy,Ambovombe-Androy,Androy (Region),749,-25.18,46.09,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3720,1.22
2016-09-15,Androy,Ambovombe-Androy,Androy (Region),749,-25.18,46.09,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,1875,0.62
2016-09-15,Anosy,Taolagnaro,Anosy (Region),759,-25.03,46.98,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,2800,0.92
2016-09-15,Anosy,Taolagnaro,Anosy (Region),759,-25.03,46.98,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3720,1.22
2016-09-15,Anosy,Taolagnaro,Anosy (Region),759,-25.03,46.98,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,1715,0.56
2016-09-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),757,-23.35,43.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,2725,0.9
2016-09-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),757,-23.35,43.67,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3720,1.22
2016-09-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),757,-23.35,43.67,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,1470,0.48
2016-09-15,Atsimo Atsinanana,Farafangana,Atsimo Atsinanana (Region),752,-22.82,47.82,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3720,1.22
2016-09-15,Atsinanana,Toamasina I,Atsinanana (Region),750,-18.15,49.4,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3720,1.22
2016-09-15,Atsinanana,Toamasina I,Atsinanana (Region),750,-18.15,49.4,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,1325,0.44
2016-09-15,Betsiboka,Maevatanana,Betsiboka (Region),762,-16.96,46.83,non-food,Fuel (diesel),284,L,actual,Retail,MGA,3150,1.04
2016-09-15,Boeny,Mahajanga I,Boeny (Region),741,-15.72,46.32,cereals and tubers,Rice (local),71,KG,actual,Retail,MGA,1400,0.46
2016-09-15,Boeny,Mahajanga I,Boeny (Region),741,-15.72,46.32,miscellaneous food,Sugar,97,KG,actual,Retail,MGA,2700,0.89
2016-09-15,Boeny,Mahajanga I,Boeny (Region),741,-15.72,46.32,non-food,Fuel (diesel),284,L,actual,Retail,MGA,3150,1.04
2016-09-15,Diana,Antsiranana I,Diana (Region),746,-12.28,49.29,cereals and tubers,Rice (local),71,KG,actual,Retail,MGA,1273.33,0.42
2016-09-15,Diana,Antsiranana I,Diana (Region),746,-12.28,49.29,miscellaneous food,Sugar,97,KG,actual,Retail,MGA,2400,0.79
2016-09-15,Diana,Antsiranana I,Diana (Region),746,-12.28,49.29,non-food,Fuel (diesel),284,L,actual,Retail,MGA,3150,1.04
2016-09-15,Haute Matsiatra,Fianarantsoa I,Haute Matsiatra (Region),755,-21.45,47.09,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,2800,0.92
2016-09-15,Haute Matsiatra,Fianarantsoa I,Haute Matsiatra (Region),755,-21.45,47.09,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3720,1.22
2016-09-15,Haute Matsiatra,Fianarantsoa I,Haute Matsiatra (Region),755,-21.45,47.09,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,1287.5,0.42
2016-09-15,Ihorombe,Ihosy,Ihorombe (Region),742,-22.4,46.13,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,2800,0.92
2016-09-15,Ihorombe,Ihosy,Ihorombe (Region),742,-22.4,46.13,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3720,1.22
2016-09-15,Ihorombe,Ihosy,Ihorombe (Region),742,-22.4,46.13,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,1400,0.46
2016-09-15,Itasy,Miarinarivo,Itasy (Region),756,-18.96,46.9,non-food,Fuel (diesel),284,L,actual,Retail,MGA,3150,1.04
2016-09-15,Melaky,Maintirano,Melaky (Region),743,-18.05,44.03,non-food,Fuel (diesel),284,L,actual,Retail,MGA,3150,1.04
2016-09-15,Menabe,Morondava,Menabe (Region),761,-20.3,44.32,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,2750,0.9
2016-09-15,Menabe,Morondava,Menabe (Region),761,-20.3,44.32,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3720,1.22
2016-09-15,Menabe,Morondava,Menabe (Region),761,-20.3,44.32,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,1452.5,0.48
2016-09-15,Sava,Sambava,Sava (Region),744,-14.27,50.17,non-food,Fuel (diesel),284,L,actual,Retail,MGA,3150,1.04
2016-09-15,Sofia,Antsohihy,Sofia (Region),747,-14.88,47.99,non-food,Fuel (diesel),284,L,actual,Retail,MGA,3150,1.04
2016-09-15,Vakinankaratra,Antsirabe I,Vakinakaratra (Region),751,-19.87,47.04,cereals and tubers,Rice (local),71,KG,actual,Retail,MGA,1312.5,0.43
2016-09-15,Vakinankaratra,Antsirabe I,Vakinakaratra (Region),751,-19.87,47.04,miscellaneous food,Sugar,97,KG,actual,Retail,MGA,2800,0.92
2016-09-15,Vakinankaratra,Antsirabe I,Vakinakaratra (Region),751,-19.87,47.04,non-food,Fuel (diesel),284,L,actual,Retail,MGA,3150,1.04
2016-09-15,Vatovavy Fitovinany,Manakara Atsimo,Vatovavy Fitovinany (Region),745,-22.16,48.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,2600,0.86
2016-09-15,Vatovavy Fitovinany,Manakara Atsimo,Vatovavy Fitovinany (Region),745,-22.16,48.01,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3720,1.22
2016-09-15,Vatovavy Fitovinany,Manakara Atsimo,Vatovavy Fitovinany (Region),745,-22.16,48.01,oil and fats,Oil (vegetable),96,L,actual,Retail,MGA,1560,0.51
2016-10-15,Alaotra Mangoro,Ambatondrazaka,Alaotra Mangoro (Region),754,-17.84,48.41,non-food,Fuel (diesel),284,L,actual,Retail,MGA,3150,0.99
2016-10-15,Alaotra Mangoro,Ambatondrazaka,Alaotra Mangoro (Region),754,-17.84,48.41,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3720,1.17
2016-10-15,Amoron I Mania,Ambositra,Amoron'I Mania (Region),760,-20.52,47.25,non-food,Fuel (diesel),284,L,actual,Retail,MGA,3150,0.99
2016-10-15,Amoron I Mania,Ambositra,Amoron'I Mania (Region),760,-20.52,47.25,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,MGA,3720,1.17
2016-10-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),753,-18.93,47.52,cereals and tubers,Rice (local),71,KG,actual,Retail,MGA,1500,0.47
2016-10-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),753,-18.93,47.52,cereals and tubers,Wheat flour,58,KG,actual,Retail,MGA,2200,0.69
2016-10-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),753,-18.93,47.52,miscellaneous food,Sugar,97,KG,actual,Retail,MGA,2700,0.85
2016-10-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),753,-18.93,47.52,non-food,Fuel (diesel),284,L,actual,Retail,MGA,3150,0.99
